"indicateur","subdivision","sexe","Unit","Date","Value"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","VO","Total","Pourcentage","2018","86.7"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","VO","Total","Pourcentage","2019","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","VO","Masculin","Pourcentage","2014","38.5"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","VO","Masculin","Pourcentage","2015","52.6"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","VO","Masculin","Pourcentage","2016","56.5"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","VO","Masculin","Pourcentage","2017","83.3"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","VO","Masculin","Pourcentage","2018","83.3"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","VO","Masculin","Pourcentage","2019","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","VO","Fémin","Pourcentage","2015","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","VO","Fémin","Pourcentage","2016","50"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","VO","Fémin","Pourcentage","2017","40"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","VO","Fémin","Pourcentage","2018","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","VO","Fémin","Pourcentage","2019","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","YOTO","Total","Pourcentage","2014","66.7"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","YOTO","Total","Pourcentage","2016","35.7"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","YOTO","Total","Pourcentage","2017","88.9"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","YOTO","Total","Pourcentage","2018","90"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","YOTO","Total","Pourcentage","2019","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","YOTO","Masculin","Pourcentage","2014","75"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","YOTO","Masculin","Pourcentage","2016","38.5"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","YOTO","Masculin","Pourcentage","2017","88.9"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","YOTO","Masculin","Pourcentage","2018","88.9"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","YOTO","Masculin","Pourcentage","2019","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","YOTO","Fémin","Pourcentage","2014","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","YOTO","Fémin","Pourcentage","2015","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","YOTO","Fémin","Pourcentage","2016","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","YOTO","Fémin","Pourcentage","2018","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Total","Pourcentage","2014","77.8"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Total","Pourcentage","2015","53.8"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Total","Pourcentage","2016","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Total","Pourcentage","2017","41.7"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Total","Pourcentage","2018","91.7"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Total","Pourcentage","2019","69.1"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Masculin","Pourcentage","2014","75"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Masculin","Pourcentage","2015","58.3"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Masculin","Pourcentage","2016","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Masculin","Pourcentage","2017","36.4"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Masculin","Pourcentage","2018","90.9"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Masculin","Pourcentage","2019","73.1"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Fémin","Pourcentage","2014","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Fémin","Pourcentage","2015","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Fémin","Pourcentage","2016","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Fémin","Pourcentage","2017","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Fémin","Pourcentage","2018","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ZIO","Fémin","Pourcentage","2019","66.7"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Total","Pourcentage","2014","73.3"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Total","Pourcentage","2015","44.4"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Total","Pourcentage","2016","44.4"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Total","Pourcentage","2017","39.6"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Total","Pourcentage","2018","86.1"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Total","Pourcentage","2019","71"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Masculin","Pourcentage","2014","73.3"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Masculin","Pourcentage","2015","47.5"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Masculin","Pourcentage","2016","42.9"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Masculin","Pourcentage","2017","39.5"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Masculin","Pourcentage","2018","84.8"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Masculin","Pourcentage","2019","78.3"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Fémin","Pourcentage","2015","0.1"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Fémin","Pourcentage","2016","50"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Fémin","Pourcentage","2017","40"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Fémin","Pourcentage","2018","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Plateaux","Fémin","Pourcentage","2019","50"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","AGOU","Fémin","Pourcentage","2015","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","AKEBOU","Fémin","Pourcentage","2015","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","AMOU","Fémin","Pourcentage","2015","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","ANIE","Fémin","Pourcentage","2015","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","DAYES","Fémin","Pourcentage","2015","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","EST-MONO","Total","Pourcentage","2015","21.1"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","EST-MONO","Masculin","Pourcentage","2015","22.2"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","EST-MONO","Fémin","Pourcentage","2015","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","HAHO","Fémin","Pourcentage","2015","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","KLOTO","Total","Pourcentage","2014","87.5"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","KLOTO","Total","Pourcentage","2015","64.3"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","KLOTO","Total","Pourcentage","2017","29.5"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","KLOTO","Total","Pourcentage","2018","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","KLOTO","Total","Pourcentage","2019","85.7"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","KLOTO","Masculin","Pourcentage","2014","87.5"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","KLOTO","Masculin","Pourcentage","2015","66.7"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","KLOTO","Masculin","Pourcentage","2017","28.6"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","KLOTO","Masculin","Pourcentage","2018","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","KLOTO","Masculin","Pourcentage","2019","85.7"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","KLOTO","Fémin","Pourcentage","2015","0.7"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","KLOTO","Fémin","Pourcentage","2017","33.3"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","KPELE-AKATA","Fémin","Pourcentage","2015","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","MOYEN-MONO","Fémin","Pourcentage","2015","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Total","Pourcentage","2014","57.1"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Total","Pourcentage","2015","58.3"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Total","Pourcentage","2016","44.4"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Total","Pourcentage","2017","88.9"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Total","Pourcentage","2018","82.1"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Total","Pourcentage","2019","66.7"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Masculin","Pourcentage","2014","57.1"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Masculin","Pourcentage","2015","70"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Masculin","Pourcentage","2016","42.9"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Masculin","Pourcentage","2017","87.5"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Masculin","Pourcentage","2018","80"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Masculin","Pourcentage","2019","75"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Fémin","Pourcentage","2015","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Fémin","Pourcentage","2016","50"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Fémin","Pourcentage","2017","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Fémin","Pourcentage","2018","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","OGOU","Fémin","Pourcentage","2019","50"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","WAWA","Fémin","Pourcentage","2015","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Centrale","Total","Pourcentage","2014","53.8"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Centrale","Total","Pourcentage","2015","62.5"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Centrale","Total","Pourcentage","2016","55.6"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Centrale","Total","Pourcentage","2017","69.6"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Centrale","Total","Pourcentage","2018","90.9"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Centrale","Total","Pourcentage","2019","54.5"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Centrale","Masculin","Pourcentage","2014","50"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Centrale","Masculin","Pourcentage","2015","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Centrale","Masculin","Pourcentage","2016","55.6"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Centrale","Masculin","Pourcentage","2017","68.2"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Centrale","Masculin","Pourcentage","2018","90.9"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Centrale","Masculin","Pourcentage","2019","60"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Centrale","Fémin","Pourcentage","2014","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Centrale","Fémin","Pourcentage","2015","0.3"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Centrale","Fémin","Pourcentage","2017","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","T.R.Centrale","Fémin","Pourcentage","2019","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","BLITTA","Fémin","Pourcentage","2015","0"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","SOTOUBOUA","Total","Pourcentage","2015","85.7"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","SOTOUBOUA","Total","Pourcentage","2016","50"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","SOTOUBOUA","Total","Pourcentage","2017","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","SOTOUBOUA","Total","Pourcentage","2018","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","SOTOUBOUA","Total","Pourcentage","2019","100"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","SOTOUBOUA","Masculin","Pourcentage","2015","500"
"Taux de réussite au BAC_II selon le sexe et la région (série C)","SOTOUBOUA","Masculin","Pourcentage","2016","50"
